twitter user id,texts,class,count_mention
a2f7726319df31c397e4ad794d9da217,thank sharing full circle story us lindsay celebrating survivors national cancer survivors month hope join us learn help us celebrate cancer survivors,mega,0
179aa6d5d94999ae0bf77d13bcc5fa31,rt important shows side one best friends many seen donate u st,mega,2
5a3336a8e007d3848b30a8cab701f684,rt canada formally labels proud boys terrorist entity,mega,1
3fd08651cbffb8d0835e47c819ded8d5,nft economy game bringing global food industry web3 born simple question cofounders amp tried answer build something simple like french fries,mega,4
d3202f7bed1bc52575b315a8c55b68b6,good job drop dm guys speech_balloon,mega,1
a2f7726319df31c397e4ad794d9da217,rt tune engaging convo cancer color equitable care communities hosted mod,mega,2
5ac824229805900a92e53e4867e54f49,rt new waka fire fire fire,mega,3
5a3336a8e007d3848b30a8cab701f684,rt thank every member hard working crew helping us build largest stage ever uae ready kiss20,mega,1
c11cc2cb8e46e082c134ad7cbfe18398,check time zones friend smiling_face_with_sunglasses,mega,1
38ed8d57396dd002f1fc2ba6db91081b,amc theatres considering adding shiba inu shib payment ticket purchases ceo confirms,mega,0
f4bd8c36c48b0e7e12b37733d7d98dd6,1 2 star struck dapp integrated polygon partners bring betting wallet 1m mau biggest non custodial wallet provider exodus natively built sportx lite users bet 2k sports amp esports games globe_with_meridians,mega,2
4436cef2cd8b7fd00e72ed2592694da2,hi eugene uid registered form slightly_smiling_face,mega,5
2e9a06568e70652d1ccedff0b433b43e,rt gameverse listed cg amp cmc within 24 hours p2e mini game already live new one coming every week huge g,mega,1
a9a3cb55feb90e9d4fd223a1683e3ca8,rt talkisjericho best podcast today,mega,2
72dd8dd2f83ba3e8ba2c613653379605,hiring team blockchain experts capitalize move decentralized web 3 applications,mega,2
318e755c806d7edc16b2fb7518e3fbde,australian special forces afghanistan shot unarmed men children covered ten incidences afghanistan,mega,0
1cbf16d93cc6a672eaed9c16ac07f114,lets talk big business smiling_face_with_smiling_eyes,mega,2
f4bd8c36c48b0e7e12b37733d7d98dd6,rt foundation returns dev fund holdings dao lt gt cross dao collab,mega,5
da3c028d3c264701fef2eded8281ec2f,nftmars hyper deflationary token rewards hodlers incorporating automatic buy back approach nftmars automatic buy back earn bnb hodling nftmars rfi static rewards marstoken bsc nftmars telegram,mega,1
1cbf16d93cc6a672eaed9c16ac07f114,fine got amazing shoot dm rocket envelope_with_arrow,mega,1
318e755c806d7edc16b2fb7518e3fbde,court must consider large cogent body extraordinary unprecedented evidence cia declared assange hostile enemy amp cia plotted kill agency determine prison conditions assangecase cia,mega,0
a895f3e34691f388ee48b833570e3690,2 successful governance vote terra community effectively secure 5 year exclusive partnership deal major american professional sports franchise promote terra brand across various parts home venue amp tv network,mega,0
f4bd8c36c48b0e7e12b37733d7d98dd6,rt loudspeaker bidding heats around historic debut nft collection unxd hosting special twitter space,mega,2
c5ca7fe528438feb3a389d90d88c284d,rt understand would need money independent world governments corporations hard seize,mega,1
179aa6d5d94999ae0bf77d13bcc5fa31,yesterday made swing side boat ended landing right back face_with_tears_of_joy,mega,0
318e755c806d7edc16b2fb7518e3fbde,rt report 2017 murder journalist daphnecaruanagalizia malta speaks clear language state recogni,mega,1
72dd8dd2f83ba3e8ba2c613653379605,dalian commodity exchange paid fees dalian liangyun group storage transportation marking first use kind digital yuan reports,mega,1
d099b9f432709659c04523ffdf0ac200,good morning everyone last training session newcastle game,mega,0
a2f7726319df31c397e4ad794d9da217,sorry hear loss son johns thank much donation thinking blue_heart,mega,1
d099b9f432709659c04523ffdf0ac200,good sleep afternoon way stadium,mega,0
72dd8dd2f83ba3e8ba2c613653379605,new based defi app raised 5 million bid expand yield aggregation crypto lending products reports,mega,3
1cbf16d93cc6a672eaed9c16ac07f114,awesome send dm let collaborate rocket rocket,mega,1
4bdb0a8856f8109bc2fca7c188aa8986,happppppiest birthdays time favorite hero love celebrating year every year lots blissings way,mega,1
a895f3e34691f388ee48b833570e3690,13 step keycap_5 luna airdrop sent vested new terra wallet address provided step 3,mega,0
d099b9f432709659c04523ffdf0ac200,proud team fighting spirit til end flexed_biceps_light_skin_tone flexed_biceps_light_skin_tone flexed_biceps_light_skin_tone feyenoord,mega,0
da3c028d3c264701fef2eded8281ec2f,niggaz eating swag wan na admit,mega,0
179aa6d5d94999ae0bf77d13bcc5fa31,feels good right money mouth_face,mega,1
e0220feef7cfdc682f6e2b1e089087bf,web3 land sale small_orange_diamond 550 lands small_orange_diamond 8 estate auctions small_orange_diamond premium nfts amp vast array partners disrupting blockchain ecosystem enter metaverse backhand_index_pointing_right february 10th 1pm utc backhand_index_pointing_right,mega,0
d3202f7bed1bc52575b315a8c55b68b6,definitely want work fire drop dm,mega,1
4c2f3c58ec4996fe74ebbfadffdd5428,starting software developer later realizing desire become entrepreneur guides founders industry find thinks biggest obstacle eth facing today exclusive interview,mega,2
d3202f7bed1bc52575b315a8c55b68b6,fire asf fire fam drop dm would love business word gem_stone fire,mega,2
4bdb0a8856f8109bc2fca7c188aa8986,smiling_face_with_heart eyes raising_hands_medium light_skin_tone smiling_face_with_halo sunflower,mega,0
3fd08651cbffb8d0835e47c819ded8d5,call indian companies explore buying bp stake rosneft came bp ceo bernard looney met indian oil minister hardeep singh puri march,mega,0
a9a3cb55feb90e9d4fd223a1683e3ca8,make vaxx vaccine sixteen squinting_face_with_tongue,mega,1
38ed8d57396dd002f1fc2ba6db91081b,met someone w 3 4 last night average guy killing nft game really cool see,mega,1
a2f7726319df31c397e4ad794d9da217,rt holiday season american cancer society continues highlight importance getting screened,mega,2
2e9a06568e70652d1ccedff0b433b43e,rt drum rocket raising curtains solana apis high_voltage experience fastest apis match person_running person_running ever fast blockchain backhand_index_pointing_right,mega,2
dd6d04b11ed5c18f601cdbd0a467289a,top_hat trick good crypto trader,mega,0
d099b9f432709659c04523ffdf0ac200,another way transport training ground winking_face good warm first training session austria feyenoord,mega,0
5a3336a8e007d3848b30a8cab701f684,bring back catherine coley say binance chief brian brooks steps binance months tenure,mega,0
38ed8d57396dd002f1fc2ba6db91081b,much ethereum would buy dropped 100,mega,0
f4bd8c36c48b0e7e12b37733d7d98dd6,television tune watch new episode polygon builder series hosted captain nemo handshake guests today catch complete transcript play_button watch,mega,4
3fd08651cbffb8d0835e47c819ded8d5,nfts lately garnering lot attention investors well artists creators begun shaping modern day culture one assess value worth learn cryptomadeeasy partnered,mega,2
623113eb843163bf06c9e75d7ca56961,tripled salaries big bonuses spot offers recruiters going extreme lengths hire via,mega,1
d3202f7bed1bc52575b315a8c55b68b6,hey mate waste time fake promoters business best crypto girl gem_stone drop dm,mega,2
3fd08651cbffb8d0835e47c819ded8d5,slow return cinema going covid 19 pandemic film business hoping boost french riviera 75th edition cannes film festival returns may 17 28,mega,0
c5ca7fe528438feb3a389d90d88c284d,rt hard forks hurt adoption illustrated,mega,1
179aa6d5d94999ae0bf77d13bcc5fa31,well looks like taking pictures face_with_tears_of_joy,mega,0
69dbb1f2410ee483faefbee04a13039c,thank horde sold las vegas last night w 10k strong,mega,0
4436cef2cd8b7fd00e72ed2592694da2,shark swim ahead bybit shark fin grab share 10 000 usdt prize pool alarm_clock subscription open till sep 2 2022 8am utc backhand_index_pointing_right_light_skin_tone learn backhand_index_pointing_right_light_skin_tone subscribe,mega,0
a9a3cb55feb90e9d4fd223a1683e3ca8,rt love latest group shot shirt,mega,4
e0220feef7cfdc682f6e2b1e089087bf,rt new partnership monkey_face key neighbours launching generative 3d avatar project cyberkongz vx,mega,3
d8816b8d2b001ffe1bf47c5e3b1d8a9e,rt new vsafe available partnership star ❶ stake 1inch bnb bank ❷ rewards automatically comp,mega,2
e0220feef7cfdc682f6e2b1e089087bf,join movement create universally safe space global lgbtqia community inside metaverse sparkles explore right_arrow_curving_down belongingweek continues july 7th fireworks,mega,1
3fd08651cbffb8d0835e47c819ded8d5,today tech briefing studio_microphone okta cyberattack may affected hundreds clients oxyzo raises 200 mln elected rse,mega,3
5a3336a8e007d3848b30a8cab701f684,shockingly shamefully fox cover funeral,mega,0
318e755c806d7edc16b2fb7518e3fbde,rt sign amp share freeassange petition calling uk home secretary priti patel deny extradition 18 may,mega,2
1cbf16d93cc6a672eaed9c16ac07f114,contact need talk something amazing project rocket red_heart,mega,1
72dd8dd2f83ba3e8ba2c613653379605,live ukraine tech community amid war community crypto goes ukraine poland speak jan keil fundraising platform whitepay ceo gleb udovychenko watch,mega,1
5ac824229805900a92e53e4867e54f49,rt pain runs deep broken_heart fire two_hearts wakaandtammy whatheflocka wetv tammyriveramalphurs charlieriveramalphurs tiktokviral wtf,mega,1
5a3336a8e007d3848b30a8cab701f684,cnbc yes boss fire refuse take vaccine,mega,0
dd6d04b11ed5c18f601cdbd0a467289a,birthday_cake sparkles happy 13th birthday bitcoin sparkles birthday_cake,mega,0
e0220feef7cfdc682f6e2b1e089087bf,rt wait party_popper final dethrone trailer mp4 party_popper pleased announce first adventure game,mega,2
5ac824229805900a92e53e4867e54f49,got danielkaluuya london united_kingdom united_kingdom united_kingdom united_kingdom united_kingdom fire fire fire blackpanther dashing_away dashing_away dashing_away tonite insane dashing_away dashing_away dashing_away,mega,1
1cbf16d93cc6a672eaed9c16ac07f114,best proposal contact pls envelope_with_arrow envelope_with_arrow,mega,1
21658f2f073f0e041b79bf0f7632a0eb,philip gardner donated towards new album thank philip support means lot raising_hands_light_skin_tone,mega,0
4436cef2cd8b7fd00e72ed2592694da2,megaphone snapshot period bybit launchpad next project openblox obx well underway information learn openblox unique features find join bybit launchpad via quick guide check_mark_button join,mega,1
dd6d04b11ed5c18f601cdbd0a467289a,rt paymeinbitcoin got get paid bitcoin love apply,mega,1
a895f3e34691f388ee48b833570e3690,rt reading litepaper genuinely impressed hats amp incubating,mega,4
2e9a06568e70652d1ccedff0b433b43e,rt police_car_light 10 000 giveaway money_with_wings join sol saiyan discord learn releasing collection dec 4th party_popper check_mark_button follow check_mark_button,mega,2
d3202f7bed1bc52575b315a8c55b68b6,fantastic project great potential incoming_envelope dm proposal,mega,1
4c2f3c58ec4996fe74ebbfadffdd5428,bullish selling institutions appear selling tax reasons 2021 comes close resistance flips support 52k btc appears biggest hurdle new highs,mega,0
f4bd8c36c48b0e7e12b37733d7d98dd6,rt loudspeaker big reveal loudspeaker super excited legendary join rario family rocket want,mega,2
a9a3cb55feb90e9d4fd223a1683e3ca8,rt went first show last night denver absolutely amazing band loud tight c,mega,3
da3c028d3c264701fef2eded8281ec2f,rt happy birthday big draco jamming bops day fire fire fire,mega,2
e0220feef7cfdc682f6e2b1e089087bf,current prices 3x estates auction long go,mega,0
4bdb0a8856f8109bc2fca7c188aa8986,rt indeed scientists calculated average false story takes 10 hours reach 1 500 twitter users versus,mega,1
4436cef2cd8b7fd00e72ed2592694da2,first ever wbc crypto belt fire cryptofightnight2021 hitharder,mega,1
72dd8dd2f83ba3e8ba2c613653379605,senator pat toomey blames gary gensler sec failing head turmoil taking crypto firms months cautioning agency paternalistic investor protection rules reports,mega,1
3fd08651cbffb8d0835e47c819ded8d5,short term experience performing tasks choice getting paid immediately gratifying however may less apparent long term consequences warns,mega,1
d8816b8d2b001ffe1bf47c5e3b1d8a9e,rt see awesome 1inch users liquidate positions right inside trades boom exploding_head one g,mega,2
f4bd8c36c48b0e7e12b37733d7d98dd6,2 woman_technologist blockchains richest sources verifiable data big step towards improving developer access polygon datasets helping analysts unlock immense latent value,mega,0
d8816b8d2b001ffe1bf47c5e3b1d8a9e,hey aggregation contracts need publish source code since main 1inch contract protects user using validators,mega,1
4436cef2cd8b7fd00e72ed2592694da2,daily top 5 gainers bybit 1st_place_medal sd 36 21 2nd_place_medal grt 23 88 3rd_place_medal ldo 18 62 clapping_hands followed bat waves backhand_index_pointing_right_light_skin_tone trade,mega,5
3fd08651cbffb8d0835e47c819ded8d5,4th industrial revolution speaks fusion physical biological worlds merges artificial intelligence robots quantum computing technologies join us know india cloud powered partnered,mega,2
5ac824229805900a92e53e4867e54f49,habit causes one procrastinate put reaching definite decision leads habit drifting,mega,0
2e9a06568e70652d1ccedff0b433b43e,moon full_moon dm business proposal gem_stone,mega,1
4436cef2cd8b7fd00e72ed2592694da2,hey zi pu let us know happened,mega,4
d3202f7bed1bc52575b315a8c55b68b6,fam fire definitely need services drop dm miss best business proposal crypto rn smirking_face,mega,1
f4bd8c36c48b0e7e12b37733d7d98dd6,rt 1 matic sets new ath network revenues doubled 2 2x net inflows increasing active addresses dau 340k,mega,1
dd6d04b11ed5c18f601cdbd0a467289a,rt bitcoin update btc testing resistance desc triangle tightening bollinger bands breakout 7 mo long dow,mega,1
a895f3e34691f388ee48b833570e3690,13 however terra designed explicit real time levers combat negative effects endogenous collateral models increasing tax rate txs cashflows stakers traditional banking models match,mega,0
38ed8d57396dd002f1fc2ba6db91081b,rt convinced ever need bitcoin,mega,1
d099b9f432709659c04523ffdf0ac200,sorry uk friends going tweet view tweets dutch regarding fundraiser,mega,0
e0220feef7cfdc682f6e2b1e089087bf,concludes wave 2 summer jam smiling_face_with_sunglasses small_orange_diamond 6 75m sand 1 5m usd across thursday land sale 7x auctions astonished_face next week fun games across week leading wave 3 july 8th mcdull amp shrine truth,mega,3
179aa6d5d94999ae0bf77d13bcc5fa31,blows mind people selling stupid lol buy bags money_bag uos,mega,0
4436cef2cd8b7fd00e72ed2592694da2,less 5 days left register clapping_hands prize pool 100 btc grabs join bybitgames btcbrawl hourglass_not_done registrations open till 28 11 9am utc,mega,0
c5ca7fe528438feb3a389d90d88c284d,rt satoshi except craig wright,mega,1
a895f3e34691f388ee48b833570e3690,rt scrt x luna x ust x mir atom_symbol truly favorite cross chain ecosystem white_heart hire winking_face rolling_on_the_floor_laughing secret initial br,mega,2
c5ca7fe528438feb3a389d90d88c284d,rt think bitcoin 1000x price next 50 years today usd purchasing power fiat going get,mega,1
69dbb1f2410ee483faefbee04a13039c,hey cancun seeya dec 16 17 18 friends tix sale 8 30 10am pst wearefriend5xi wearefriend5tour wearefriend5cancun,mega,0
623113eb843163bf06c9e75d7ca56961,investing club cramer says wells fargo potential explosive stock amp p 500,mega,0
750aba76c971350810ebe369f8ae0b7a,money_bag awards credited within 1 week,mega,0
5ac824229805900a92e53e4867e54f49,rt facts tho lex changed whole sound rap hundred_points hundred_points hundred_points,mega,3
4c2f3c58ec4996fe74ebbfadffdd5428,threw steak pool oh stake things defi food puns genius yield initial stake pool offering saw 100m two days,mega,0
a2f7726319df31c397e4ad794d9da217,study find link ovariancancer amp genital powder use,mega,0
f4d8a2a01c79ba39feed9ec8b2f9acd8,hello sorry hear may please send us details problem faced private messages thank,mega,1
2e9a06568e70652d1ccedff0b433b43e,let go fire dm business proposal gem_stone,mega,2
dd6d04b11ed5c18f601cdbd0a467289a,celebrating 10 years kraken follow along share company important milestones 10yearsofkraken partying_face,mega,0
4c2f3c58ec4996fe74ebbfadffdd5428,defending defi security platform immunefi recently announced 5 5m fundraise order increase develop security decentralized finance ecosystem,mega,0
72dd8dd2f83ba3e8ba2c613653379605,think bitcoin remain standard course stay alone coins coming natural process says like dot com bubble 99 9 gone,mega,1
21658f2f073f0e041b79bf0f7632a0eb,rt pledged towards new album red_heart amazing,mega,2
5ac824229805900a92e53e4867e54f49,rt waka flocka returns trap ass waka flocka relatively quiet throughout 2017 unfort,mega,1
da3c028d3c264701fef2eded8281ec2f,soulja boy walk em official music video via,mega,1
623113eb843163bf06c9e75d7ca56961,cdc director dr walensky says vaccine better none recommending j amp j covid shots,mega,0
be558c5b8dd1a7b9b1ba05fbc324d693,7vb3pdcggqhpqh5sfv9nx6druwxmssolvburck6zyug9 great project revolutionarize cryptocurrency industry squid sol solana solanaairdrop airdrop squid airdrops,no influencer,6
7b6f2b51b08558e7aae334a806920107,rt police_car_light giveaway alert police_car_light 11 adapunkz 11 winners trophy rules star retweet star tag fellow punk star follow amp shoutout,no influencer,2
d93c34891319f552eec1afed5241bb62,feels like good time take entry one,no influencer,0
95b6f482041b5d683321aa3761f28c9d,best project 3rcqxzrzlshwhk5wblamutrga61suufvndenm2gktjtq airdrop airdrops solana sgf sol,no influencer,6
b73ff380c0ddba81d98a0240613d6023,sorry seen enough delusion hold tongue amc ape going squeeze going rip get losses back june 2021 got profita continual pump major dumps called quits,no influencer,0
5d516c64beebffd632b1698cd3b94efb,แค ท ก bsol sol ก rocket,no influencer,1
bece0f146543ad67467f7a16bb78e707,nice project smiling_face_with_heart eyes 3ytf3ar3kvh48zwptncotefbs9nwbuuzuwtr4vo1xs68 sol solana angry solanaairdrop airdrop,no influencer,4
36b3a60bab1790a46d9f54284560dc8b,exposes badly want us sell ape diamond hand ape shares apes gem_stone gem_stone gorilla gorilla,no influencer,3
6bf325565eeff0d73d4c1c31aabfcba9,requesting matic funds stakely faucet polygon blockchain request id 2g65fuhu privacy,no influencer,0
af71fc2bd031be154a3334ac4ce5b0a2,remember days ago bezoge weathered little bitcoin dip kept rocketing watch happens winking_face_with_tongue bezoge legendsofbezogia bezogi nft nfttoken playtoearn alpha twitch vgx vra sol trias blok,no influencer,0
36b3a60bab1790a46d9f54284560dc8b,make rain elsa going lot dance starting next week ape fire flexed_biceps flexed_biceps,no influencer,1
d93c34891319f552eec1afed5241bb62,buy luna sub 1 soon get second chance,no influencer,0
36b3a60bab1790a46d9f54284560dc8b,convinced bruh going wake early morning spend 96 amc ape thanks clown_face face_with_tears_of_joy face_with_tears_of_joy,no influencer,1
af71fc2bd031be154a3334ac4ce5b0a2,yall really think sol dump wormhole thing ya dumbasses forget everything following bitcoin right compare charts lmfao,no influencer,0
faed79f6d4a62e1c984a62d064f2c8d6,buy babyfd babyflokidoge one month old bsc 1m marketcap check 100 t0 1000x possible buy pancake swap matic floki sol ltc sushi mir ach neo,no influencer,1
d5dd10cd702a791660eb98f7a1a6871f,fire heart_on_fire fire fire heart_on_fire sunday fire fire heart_on_fire fire one day tell crypto taking crescent_moon full_moon luna get eminem snoopdogg vmas boredapeyachtclub fromthedtothelbc,no influencer,0
be558c5b8dd1a7b9b1ba05fbc324d693,happyfans launching soon get action eth kcs kcc kcc bnb btc ada eth,no influencer,6
faed79f6d4a62e1c984a62d064f2c8d6,rt end year 1st qtr 2022 matic 10 ltc 1500 sushi 100 eth 10k coti 3 sol 500 crv 10,no influencer,1
68e43b6c5bcad14eb7e555bdde629f1c,rt top 10 coins mentioned twitter last week megaphone btc 2 373 465 shib 747 537 eth 553 074 doge 397 209 cake 362 217 ad,no influencer,1
9a6edc182760ef98796afad9783341dd,backhand_index_pointing_right joined ido whitelist fire get guaranteed ido allocation today vlx btc eth velas cake ada kcc nft,no influencer,9
b73ff380c0ddba81d98a0240613d6023,canceled options ape obvious collusion,no influencer,1
95b6f482041b5d683321aa3761f28c9d,best project 3rcqxzrzlshwhk5wblamutrga61suufvndenm2gktjtq sol solana solanaairdrop airdrops,no influencer,6
be558c5b8dd1a7b9b1ba05fbc324d693,great project revolutionarize cryptocurrency industry 7vb3pdcggqhpqh5sfv9nx6druwxmssolvburck6zyug9 solanaairdrop atomsolana sol solana airdrop,no influencer,6
95b6f482041b5d683321aa3761f28c9d,best project 3rcqxzrzlshwhk5wblamutrga61suufvndenm2gktjtq sol solana solanaairdrop,no influencer,6
d93c34891319f552eec1afed5241bb62,one please wait rotate link,no influencer,2
f5e0db8da605dc466e4bebf0333938a0,introducing scrappyether double_exclamation_mark proud eth lover living life king retiring responsibilities,no influencer,0
5d09f92f130550e5b01508c930de16bc,live cointigerex cointiger quack usdt start trading coin,no influencer,0
af71fc2bd031be154a3334ac4ce5b0a2,lol whoever sold sol got totally wrecked price back within 60 seconds sale face_with_tears_of_joy,no influencer,0
faed79f6d4a62e1c984a62d064f2c8d6,floki matic sushi ltc amp sol doge,no influencer,1
e1ec91e2c7f3fab9f6d5b10039b58b19,picking 2 eth winners like rt tag 3 frens backhand_index_pointing_down picking winners 24 hours alarm_clock,no influencer,0
af71fc2bd031be154a3334ac4ce5b0a2,toko market cap 6 5 mil realize hilariously small exploding_head exploding_head exploding_head exploding_head growth essentially guaranteed vra sol luna bezoge saitama tothemoon vgx matic rose shib doge nft crypto bitcoin matic trias,no influencer,0
a499049f5d596b75bd1a036602216bc4,rename page political absolutely nothing spell helpful whatsoever wtf,no influencer,1
be558c5b8dd1a7b9b1ba05fbc324d693,great project revolutionarize cryptocurrency industry 7vb3pdcggqhpqh5sfv9nx6druwxmssolvburck6zyug9 sol solanaairdrop seas solana airdrop,no influencer,6
faed79f6d4a62e1c984a62d064f2c8d6,rt new solana 1 get 2 use coinbase ftx binance buy sol send phantom use eth sol bridge,no influencer,2
0ed9637249db91cb2c256ec156ce1977,updated price qtum bnb trx qtum 3 361 usd bnb 0 013776 btc trx 3 639e 05 ethi tweet updated pric,no influencer,0
be558c5b8dd1a7b9b1ba05fbc324d693,great project revolutionarize cryptocurrency industry sol sol memecoin airdrops,no influencer,6
8ba8b37c646a965c8de4ffcd7598572c,wait egld conference 3rd november count rocket,no influencer,0
33d2e20cd6ce5b395bec12f7d0853816,money_bag wan na win hard cash partying_face welcome raffle rocket 120 tickets check_mark_button 1 usdt per ticket trophy prize 100 usdt trophy military_medal 1 winner fire buy,no influencer,0
95b6f482041b5d683321aa3761f28c9d,best project 3rcqxzrzlshwhk5wblamutrga61suufvndenm2gktjtq sol solana solanaairdrop nft,no influencer,6
7f126542cda1a312b08f1b2ea82f3642,cool innovative project price 0 1 sol supply 4200 alarm_clock alarm_clock,no influencer,1
d93c34891319f552eec1afed5241bb62,know much gon na dip 7th january bragging market bought btc ftm gon na bring least 20 3 weeks exactly 3 weeks later deep water likes hodling,no influencer,2
faed79f6d4a62e1c984a62d064f2c8d6,buy cryptos millionaire babyfd fab cheems bmbo floki matic ltc sushi mir ach doge sol cake hero wars nftb buy like money,no influencer,1
66f29c09663328ecf96a8dc28e02ed72,requesting sol funds stakely faucet solana blockchain request id ldrtwzos privacy,no influencer,0
be558c5b8dd1a7b9b1ba05fbc324d693,great project revolutionarize cryptocurrency industry sol solana memecoin solanaairdrop airdrop sfrog,no influencer,4
2e30287cca6193247154f34ba1127ecc,ignorant comment brother apeusd dai makerdao luna hodl ape creating utility value,micro,4
b8a86d5eaebddded3feaf7812f07fe0c,ngl reason stables buy eth giga dump gone 2k smh,micro,0
d4ff198244a9671c78c4105f93085998,chart combined amc ape trading interesting,micro,0
0409fe210a0edfe258d21e3404e1ce05,rt top 10 solana collection owners opensea,micro,7
e220b06b623b0b1a406e00e3167e5566,rt pow price go eth needs 600m per month new capital btc needs 600m per month,micro,1
dd06435f7c24ad2df8fafecb951c2218,rt 2 per btrst braintrust early vcs bought 0 33 set walk away 600 return meanwhile,micro,1
787ad6a075042caeb746621efdbdcd85,halo web3 free play today want earn sol playing fast paced online fps definitely worth shot collision winking_face read full analysis,micro,1
592760b24ca4057a13c771b1aa7275d6,constantly rising fire insane prices right exploding_head luna,micro,1
dd06435f7c24ad2df8fafecb951c2218,rt expects 1 million bitcoin 2030 thinks million high_voltage interview past,micro,3
44717bda8fff19613beb860dcda3b4f3,rt want say loud best community never seen whole crypto space ic commun,micro,2
5539bcf90fdeb5f72914037f51147ba2,rt amc ape responsibility share holders bond holder amp company ape could ultimate happy medi,micro,2
dd06435f7c24ad2df8fafecb951c2218,rt covered lot ground interview insightful norway miss bit,micro,3
44717bda8fff19613beb860dcda3b4f3,september 2021 called nft marketplace built obvious move saying massive utility coming crowns nfts amp ecosystem obvious whatever want icp call,micro,4
44717bda8fff19613beb860dcda3b4f3,rt loudspeaker ic metaverse opportunity loudspeaker metaverse going expand soon excited looking,micro,2
dd06435f7c24ad2df8fafecb951c2218,xrp could collapse hard luna would great,micro,0
91d718ddeb59cfd16fb7058758a94d87,rt warning free nft giveaway recycling_symbol retweet follow tag 3 friends toronto icons nft collection journey mind b,micro,1
8c43bc7498c69a3678cf7b4853014351,wonder many traditional stock investors even know luna,micro,2
91d718ddeb59cfd16fb7058758a94d87,looks like made great investment still staking whose still,micro,0
5539bcf90fdeb5f72914037f51147ba2,rt breaking gme possibly secretly bought lrc eyes wow,micro,1
b8a86d5eaebddded3feaf7812f07fe0c,realizing thing defi blue chip industry young larger caps like yfi aave snx mkr get slowed governance amp increased security demands boomers agile willing adapt amp hungry success slow ahead get,micro,0
91d718ddeb59cfd16fb7058758a94d87,rt four years ago research analyst terra luna deal came across desk,micro,2
be9244da7b1a2b634d443aca3288a633,rt solana somehow 12x less market cap eth gt volume nft transactions opensea gt g,micro,1
f3b13776eb061e4754123e31432f5b68,love sol notfinancialadvice like bottom right one,micro,1
edbf78f8f8abfd87f8cbe08023ae0eaf,eth losing longer term support seems like good bit still go considering still 500 pre covid highs 1700 march 20 lows many growth tech stocks round tripped,micro,0
592760b24ca4057a13c771b1aa7275d6,using avax like dream compared eth fire,micro,1
e65d54d66c3290b61636e55ef180b5c2,wrapped_gift sol giveaway wrapped_gift prizes trophy 1 sol 100 rules keycap_1 follow keycap_2 rt like keycap_3 tag frens 24 hr 1 winner nft nftgiveaway solana solanagiveaways,micro,1
60f11142017b254d7c2cc7ad60667732,hey frens loudspeaker take part make generational wealth high_voltage high_voltage get tag pals let secure bag money_bag projects look hec ftm ftm nft nftcollection,micro,2
8c43bc7498c69a3678cf7b4853014351,bop missed hnt next one,micro,1
4a5ac93c64b3c8eb9c6467db2f339150,rt abc abracadabra input_latin_letters input_latin_letters 1 discord twitter team 2 launchpad minting bots 3 revealed listed,micro,1
f3b13776eb061e4754123e31432f5b68,group business included thank scott face_with_tears_of_joy big fan sol builders solana ecosystem notfinancialadvice winking_face,micro,5
dd06435f7c24ad2df8fafecb951c2218,rt losing sleep market selloff full episode drops tomorrow subscribe talk bitcoin,micro,2
e65d54d66c3290b61636e55ef180b5c2,rt send nft worth 1 eth 2000 someone retweets likes amp follows good luck purple_heart,micro,1
60f11142017b254d7c2cc7ad60667732,police_car_light giveaway alert police_car_light joined contest wrong prohibited part chance win awesome prices star struck money mouth_face early amp nfts community soon moon rocket rocket ftm ftm nft nftdrop nftcollection cryptocommunity,micro,2
fb41227b22d727fbcff4fe780d849de6,p l 17 6k thumbs_up solid day trading today losing trades lag issues missed 60 fill gct got 56 made nicely bbby drug nice wallet padders get clean read amc ape situation know locates ape avoided,micro,0
be9244da7b1a2b634d443aca3288a633,open secret almost nft marketplaces soon support solana floors sweep 1 000 sol backhand_index_pointing_down_medium_skin_tone,micro,0
edbf78f8f8abfd87f8cbe08023ae0eaf,regulatory risk skyrocketing crypto given luna ust blow 5 market find wild swings trade going take sort,micro,0
5ac42dd7ef9de9c1ac5d80dfa17ed552,unsure cryptocurrency stack problem play safe get cash earn usdc stackwise rewards salt,micro,0
0409fe210a0edfe258d21e3404e1ce05,rt want succeed want succeed want succeed want succee,micro,5
dd06435f7c24ad2df8fafecb951c2218,rt new interview high_voltage talk bitcoin plunge stocks inflation fed luna ust crash r,micro,2
0409fe210a0edfe258d21e3404e1ce05,rt minting right 1 5 sol backhand_index_pointing_down giving 3 away post wrapped_gift follow like rt tag,micro,3
f1f4cd93cf28218caa00ffd687907510,lots black friday deals available today eyes btc 7 eth 8 sol 8 dot 11 ada 10,micro,0
592760b24ca4057a13c771b1aa7275d6,cro loyal stakers today clown_face,micro,1
4a5ac93c64b3c8eb9c6467db2f339150,rt onboarding hedera hbar ecosystem thread get acquainted hedera hashagraph based,micro,2
91d718ddeb59cfd16fb7058758a94d87,rt heard friend crypto tax accountant client approx 2m luna earnings swapped ust clos,micro,1
8c43bc7498c69a3678cf7b4853014351,7 falco ever exist sol metaverse solice genesis 716,micro,0
4a5ac93c64b3c8eb9c6467db2f339150,rt released mint price 6 5 sol 10k supply sweeping floor wallets eyes eyes,micro,2
592760b24ca4057a13c771b1aa7275d6,1000 luna really meme thinking_face fire,micro,0
