twitter user id,texts,class,count_mention
4436cef2cd8b7fd00e72ed2592694da2,shark swim ahead bybit shark fin grab share 10 000 usdt prize pool alarm_clock subscription open till sep 2 2022 8am utc backhand_index_pointing_right_light_skin_tone learn backhand_index_pointing_right_light_skin_tone subscribe,mega,0
4436cef2cd8b7fd00e72ed2592694da2,first ever wbc crypto belt fire cryptofightnight2021 hitharder,mega,1
4436cef2cd8b7fd00e72ed2592694da2,normal people let open bar tab watch euro2020 match trying converse bitcoin lightning network like bar tab settles wind,mega,0
4436cef2cd8b7fd00e72ed2592694da2,please manage position accordingly liquidation price may affected,mega,0
4436cef2cd8b7fd00e72ed2592694da2,hey zi pu let us know happened,mega,4
4436cef2cd8b7fd00e72ed2592694da2,daily top 5 gainers bybit 1st_place_medal sd 36 21 2nd_place_medal grt 23 88 3rd_place_medal ldo 18 62 clapping_hands followed bat waves backhand_index_pointing_right_light_skin_tone trade,mega,5
4436cef2cd8b7fd00e72ed2592694da2,megaphone snapshot period bybit launchpad next project openblox obx well underway information learn openblox unique features find join bybit launchpad via quick guide check_mark_button join,mega,1
4436cef2cd8b7fd00e72ed2592694da2,last checked saved one winking_face,mega,1
4436cef2cd8b7fd00e72ed2592694da2,hi eugene uid registered form slightly_smiling_face,mega,5
44717bda8fff19613beb860dcda3b4f3,rt icp mood one gif mine ic friends broom broom broom,micro,1
44717bda8fff19613beb860dcda3b4f3,done week internetcomputer done blockchain today comment unique ic use case replicated blockchain world let show world mind blowing icp truly,micro,1
44717bda8fff19613beb860dcda3b4f3,rt loudspeaker ic metaverse opportunity loudspeaker metaverse going expand soon excited looking,micro,2
44717bda8fff19613beb860dcda3b4f3,loudspeaker big news ic decentralization loudspeaker network icpmn neuron named followee nns dapp started community genesis people huge shows world power icp liquid democracy exploding_head ballot_box_with_ballot infinity,micro,1
44717bda8fff19613beb860dcda3b4f3,september 2021 called nft marketplace built obvious move saying massive utility coming crowns nfts amp ecosystem obvious whatever want icp call,micro,4
44717bda8fff19613beb860dcda3b4f3,rt happy announce applied achievement unblocked rocket retweet want,micro,3
44717bda8fff19613beb860dcda3b4f3,meet amp ic people early 20s passionate icp amp web3 want part paradigm shift contributing positive sum game next decade hungry immensely talented building going insane,micro,1
44717bda8fff19613beb860dcda3b4f3,rt want say loud best community never seen whole crypto space ic commun,micro,2
44717bda8fff19613beb860dcda3b4f3,best ic advice would give anyone new icp ecosystem,micro,0
4a5ac93c64b3c8eb9c6467db2f339150,rt speaker_high_volume speaker_high_volume good news hec holders gem_stone gem_stone another top crypto exchange listing friday 21s,micro,3
4a5ac93c64b3c8eb9c6467db2f339150,rt orange protocol genesis drop nft campaign coming raising_hands parachute check_mark_button follow,micro,3
4a5ac93c64b3c8eb9c6467db2f339150,rt love free mint yet trust solana whales sweep 70 sol floor making exp,micro,2
4a5ac93c64b3c8eb9c6467db2f339150,rt abc abracadabra input_latin_letters input_latin_letters 1 discord twitter team 2 launchpad minting bots 3 revealed listed,micro,1
4a5ac93c64b3c8eb9c6467db2f339150,rt released mint price 6 5 sol 10k supply sweeping floor wallets eyes eyes,micro,2
4a5ac93c64b3c8eb9c6467db2f339150,rt onboarding hedera hbar ecosystem thread get acquainted hedera hashagraph based,micro,2
4a5ac93c64b3c8eb9c6467db2f339150,rt high_voltage flash giveaway high_voltage 5x wl spots 1 sol prize enter ticket follow amp,micro,4
4a5ac93c64b3c8eb9c6467db2f339150,rt 1 sol winner 300 seconds dizzy rt follow bell,micro,1
4a5ac93c64b3c8eb9c6467db2f339150,giving away 3 wl spots upcoming mint near 1 follow 2 like rt tag 2 friends alarm_clock winners announced 24 hours wlgiveaway nftgiveways,micro,2
4afb67b167a44d101a5b6ef2d2272d49,congrats man fire fire fire,macro,5
4afb67b167a44d101a5b6ef2d2272d49,put use mouse scroll wheel,macro,1
4bdb0a8856f8109bc2fca7c188aa8986,happppppiest birthdays time favorite hero love celebrating year every year lots blissings way,mega,1
4bdb0a8856f8109bc2fca7c188aa8986,rt indeed scientists calculated average false story takes 10 hours reach 1 500 twitter users versus,mega,1
4bdb0a8856f8109bc2fca7c188aa8986,smiling_face_with_heart eyes raising_hands_medium light_skin_tone smiling_face_with_halo sunflower,mega,0
4bdb0a8856f8109bc2fca7c188aa8986,news,mega,0
4bdb0a8856f8109bc2fca7c188aa8986,2daystogo meet mrssubbalakshmi mrssubbusswag set woo red_heart tune womensday 8thmarch mrssubbalakshmionzee5,mega,1
4bdb0a8856f8109bc2fca7c188aa8986,bright_button dim_button bright_button,mega,0
4bdb0a8856f8109bc2fca7c188aa8986,finalllyyy first episode ahabhojanambu smiling_face_with_heart eyes prepare punch food fun fusion amp crazy confusion best red_heart play_button,mega,7
4bdb0a8856f8109bc2fca7c188aa8986,red_heart,mega,0
4c2f3c58ec4996fe74ebbfadffdd5428,energy crisis resulted exodus bitcoin miners kazakhstan china construction nuclear power plant undertaken solve,mega,0
4c2f3c58ec4996fe74ebbfadffdd5428,binance establishes three subsidiaries ireland exchange appears settling country move turns luck around reporting via,mega,2
4c2f3c58ec4996fe74ebbfadffdd5428,major gains altcoin market saw tokens increase double digits bitcoin reached 47 5k,mega,0
4c2f3c58ec4996fe74ebbfadffdd5428,starting software developer later realizing desire become entrepreneur guides founders industry find thinks biggest obstacle eth facing today exclusive interview,mega,2
4c2f3c58ec4996fe74ebbfadffdd5428,defending defi security platform immunefi recently announced 5 5m fundraise order increase develop security decentralized finance ecosystem,mega,0
4c2f3c58ec4996fe74ebbfadffdd5428,bullish selling institutions appear selling tax reasons 2021 comes close resistance flips support 52k btc appears biggest hurdle new highs,mega,0
4c2f3c58ec4996fe74ebbfadffdd5428,ethereum price takes another tumble 3 000 says data shows traders warming idea downside store,mega,1
4c2f3c58ec4996fe74ebbfadffdd5428,threw steak pool oh stake things defi food puns genius yield initial stake pool offering saw 100m two days,mega,0
4c2f3c58ec4996fe74ebbfadffdd5428,suex otc likely last business sanctioned us treasury,mega,0
4c2f3c58ec4996fe74ebbfadffdd5428,fear leads uncertainty uncertainty turns even best traders bearish explains regulatory fears impacting bitcoin price btc futures options indicators,mega,1
5509d8b2ba81eb6bc580a8aaa89b335a,microsoft research multitouch mice favorite,macro,0
5509d8b2ba81eb6bc580a8aaa89b335a,frozen britain seen,macro,0
5509d8b2ba81eb6bc580a8aaa89b335a,disney davy crockett fess parker dies 85,macro,0
5539bcf90fdeb5f72914037f51147ba2,rt breaking gme possibly secretly bought lrc eyes wow,micro,1
5539bcf90fdeb5f72914037f51147ba2,rt amc ape responsibility share holders bond holder amp company ape could ultimate happy medi,micro,2
5539bcf90fdeb5f72914037f51147ba2,rt trades going amc ape,micro,1
573e89986ccca63c9e6ed0516f1142be,wow amazing,micro,15
573e89986ccca63c9e6ed0516f1142be,respect 1inch team,micro,15
573e89986ccca63c9e6ed0516f1142be,sickest airdrop ever got,micro,15
573e89986ccca63c9e6ed0516f1142be,claimed 2k,micro,15
573e89986ccca63c9e6ed0516f1142be,bruh got 1k lol,micro,15
592760b24ca4057a13c771b1aa7275d6,wink 1000 luna meme,micro,1
592760b24ca4057a13c771b1aa7275d6,anyone know pre attack luna holders getting airdrop cel,micro,1
592760b24ca4057a13c771b1aa7275d6,rt 1 thrilled reveal blossoming collaboration terra also solidified,micro,2
592760b24ca4057a13c771b1aa7275d6,constantly rising fire insane prices right exploding_head luna,micro,1
592760b24ca4057a13c771b1aa7275d6,forgot terra luna,micro,1
592760b24ca4057a13c771b1aa7275d6,accepted luna gone morning man one hurt hope affected ok onwards upwards right facing_fist_light_skin_tone,micro,0
592760b24ca4057a13c771b1aa7275d6,1000 luna really meme thinking_face fire,micro,0
592760b24ca4057a13c771b1aa7275d6,using avax like dream compared eth fire,micro,1
592760b24ca4057a13c771b1aa7275d6,rt 1 think luna ust collapse appears knock effect rest c,micro,1
592760b24ca4057a13c771b1aa7275d6,cro loyal stakers today clown_face,micro,1
5a3336a8e007d3848b30a8cab701f684,rt canada formally labels proud boys terrorist entity,mega,1
5a3336a8e007d3848b30a8cab701f684,happy fathers day fathers love family protect family stay family forever,mega,0
5a3336a8e007d3848b30a8cab701f684,happy birthday young man welcome kissarmy soon safe us see soon,mega,0
5a3336a8e007d3848b30a8cab701f684,shockingly shamefully fox cover funeral,mega,0
5a3336a8e007d3848b30a8cab701f684,bring back catherine coley say binance chief brian brooks steps binance months tenure,mega,0
5a3336a8e007d3848b30a8cab701f684,rt eth hits new time high 2 271 rocket,mega,1
5a3336a8e007d3848b30a8cab701f684,cnbc yes boss fire refuse take vaccine,mega,0
5a3336a8e007d3848b30a8cab701f684,debra jealous makes look small,mega,0
5a3336a8e007d3848b30a8cab701f684,rt thank every member hard working crew helping us build largest stage ever uae ready kiss20,mega,1
5a3336a8e007d3848b30a8cab701f684,rt rep marjorie taylor greene mocked parkland shooting survivor david hogg 2019 interview georgia gun group previ,mega,1
5a62bef88fac1e29c3d0fb9be080e8f7,spouting_whale cardano ada whale red_heart laced money_bag transaction output 16 4m 7 54m usd eye tx info right_arrow,no influencer,0
5ac42dd7ef9de9c1ac5d80dfa17ed552,comment team check_mark_button team a_button_ blood_type team b_button_ blood_type btc eth ltc trx doge xlm ada xrp,micro,0
5ac42dd7ef9de9c1ac5d80dfa17ed552,algorand 0 0002 kwh per tx algo involve mining blockchain already carbon neutral stopping focused creating carbon negative network using carbon credits algorand foundation also supports sustainable projects,micro,0
5ac42dd7ef9de9c1ac5d80dfa17ed552,cardano 0 5 kwh per tx ada well known green cryptos uses proof stake system called ouroboros facilitates 1 000 transactions second sets ada apart scaled global needs without sacrificing security sustainability,micro,0
5ac42dd7ef9de9c1ac5d80dfa17ed552,unsure cryptocurrency stack problem play safe get cash earn usdc stackwise rewards salt,micro,0
5ac824229805900a92e53e4867e54f49,rt facts tho lex changed whole sound rap hundred_points hundred_points hundred_points,mega,3
5ac824229805900a92e53e4867e54f49,habit causes one procrastinate put reaching definite decision leads habit drifting,mega,0
5ac824229805900a92e53e4867e54f49,fire hundred_points,mega,0
5ac824229805900a92e53e4867e54f49,got danielkaluuya london united_kingdom united_kingdom united_kingdom united_kingdom united_kingdom fire fire fire blackpanther dashing_away dashing_away dashing_away tonite insane dashing_away dashing_away dashing_away,mega,1
5ac824229805900a92e53e4867e54f49,rt new waka fire fire fire,mega,3
5ac824229805900a92e53e4867e54f49,rt pain runs deep broken_heart fire two_hearts wakaandtammy whatheflocka wetv tammyriveramalphurs charlieriveramalphurs tiktokviral wtf,mega,1
5ac824229805900a92e53e4867e54f49,rt waka flocka returns trap ass waka flocka relatively quiet throughout 2017 unfort,mega,1
5b359d7f4c1cbfe1a01ab7be98209e45,surprised goes,macro,1
5b359d7f4c1cbfe1a01ab7be98209e45,thanks suggestion steve,macro,1
5bb03559fe50a06839c1a7aef1c94ceb,rt going make time special banksy promise tsla doge onelove one kind thank fo,nano,1
5bb03559fe50a06839c1a7aef1c94ceb,rt signs long ago flexed_biceps rolling_on_the_floor_laughing hundred_points dogecoin doge,nano,1
5bb03559fe50a06839c1a7aef1c94ceb,rt doge,nano,2
5be065e13b80dad05212f137e83deb38,winner trophy congratulations party_popper contact arrange prize thank check_mark,macro,1
5be065e13b80dad05212f137e83deb38,rt megaphone reward early community megaphone 70 left minting 0 2 sol price increase chart_increasing ge,macro,1
5be065e13b80dad05212f137e83deb38,150 giveaway money_bag follow rt like pushpin join telegram retweet reply proof end 48 hours fire,macro,1
5be065e13b80dad05212f137e83deb38,guys join one fire chance sponsors giveaways rocket rocket,macro,0
5be065e13b80dad05212f137e83deb38,rt 200 giveaway fire check_mark_button rt amp join tg ends 2 days hourglass_done,macro,1
5be065e13b80dad05212f137e83deb38,100 giveaway fire 24 hours check_mark_button rt amp follow check_mark_button must join tg reply proof 1 million market cap busd rewards decreasing sales tax 4 days old,macro,1
5be065e13b80dad05212f137e83deb38,rt 30 giveaway dollar_banknote 180mins right_arrow rt amp follow,macro,3
5d09f92f130550e5b01508c930de16bc,live cointigerex cointiger quack usdt start trading coin,no influencer,0
5d516c64beebffd632b1698cd3b94efb,อย ด ๆก ได luna แพงๆมาเต มม อ face_holding_back_tears,no influencer,0
5d516c64beebffd632b1698cd3b94efb,แค ท ก bsol sol ก rocket,no influencer,1
60f11142017b254d7c2cc7ad60667732,hey frens wrong zany_face platform save crypto wonderful star struck star struck thats daily opportunity earn 5 apr bnb emp nftart ames defi launch,micro,4
60f11142017b254d7c2cc7ad60667732,mint fcc sol wallet either phantom sollet solflare etc stipulated amount sol required mint go ahead connect wallet warning careful connecting make sire right platform warning,micro,0
60f11142017b254d7c2cc7ad60667732,keeps breaking grounds crypto space arent ready stop yet sparkles hec tor goes live rocket dex also going live soon trust going explosive exploding_head bitmart ftm ftm hectorfinance dex mim frax usdc usdt dai,micro,2
60f11142017b254d7c2cc7ad60667732,rt second trailer star struck 2000 tor giveaway fire hades fire total collection 300x small_orange_diamond 150x common small_orange_diamond 75x uncommon small_orange_diamond 45x rare small_orange_diamond 24x e,micro,1
60f11142017b254d7c2cc7ad60667732,police_car_light nft giveaway alert police_car_light giving away amazing arts zeus star struck star struck could lucky winner follow instructions quote tweet pushpin follow check_mark_button hec ftm ftm nft nftarts fantom nftcollection nftdrop,micro,3
60f11142017b254d7c2cc7ad60667732,giveaway alert police_car_light 10 wl spots available grab amp star struck collections leading way fantom ecosystem high_voltage link tor ftm fantom ftm nftwhitelist nft,micro,3
60f11142017b254d7c2cc7ad60667732,rt handle red candles ready party green candles ftm,micro,1
60f11142017b254d7c2cc7ad60667732,hey frens loudspeaker take part make generational wealth high_voltage high_voltage get tag pals let secure bag money_bag projects look hec ftm ftm nft nftcollection,micro,2
60f11142017b254d7c2cc7ad60667732,police_car_light giveaway alert police_car_light joined contest wrong prohibited part chance win awesome prices star struck money mouth_face early amp nfts community soon moon rocket rocket ftm ftm nft nftdrop nftcollection cryptocommunity,micro,2
60f11142017b254d7c2cc7ad60667732,rt tor stay sleep backhand_index_pointing_down tor ftm 46 4 apy fire stable curve vault tor usdc,micro,1
623113eb843163bf06c9e75d7ca56961,29 year old built career 2 side hustles earn 158 000 year spends saves money via,mega,1
623113eb843163bf06c9e75d7ca56961,tripled salaries big bonuses spot offers recruiters going extreme lengths hire via,mega,1
623113eb843163bf06c9e75d7ca56961,need create vision need stick many restaurant industry reeling pandemic chef restaurateur spoke tips success,mega,2
623113eb843163bf06c9e75d7ca56961,japan stocks set dip oil prices surge russia ukraine conflict,mega,0
623113eb843163bf06c9e75d7ca56961,rt 2pm et backhand_index_pointing_right cnbcevolve global summit continues ceo lynn good discuss,mega,3
623113eb843163bf06c9e75d7ca56961,rt since feb 24 us observed 1 100 russian missile launches ukraine according senior defens,mega,1
623113eb843163bf06c9e75d7ca56961,investing club cramer says wells fargo potential explosive stock amp p 500,mega,0
623113eb843163bf06c9e75d7ca56961,secret jpmorgan project aims push bank deeper growing market serving private companies,mega,0
623113eb843163bf06c9e75d7ca56961,u facing warehouse shortage mean american consumers business people wall street main street watch full video,mega,0
623113eb843163bf06c9e75d7ca56961,cdc director dr walensky says vaccine better none recommending j amp j covid shots,mega,0
66f29c09663328ecf96a8dc28e02ed72,requesting sol funds stakely faucet solana blockchain request id ldrtwzos privacy,no influencer,0
67a78a892dda5165aa35f6d2cc55f2e7,rt millennialcoin airdrop campaign date august 16 august 23 2022 military_medal rewards 50 000 mill 1000 busd sports_medal 1,nano,1
68e43b6c5bcad14eb7e555bdde629f1c,rt top 10 coins mentioned twitter last week megaphone btc 2 373 465 shib 747 537 eth 553 074 doge 397 209 cake 362 217 ad,no influencer,1
69dbb1f2410ee483faefbee04a13039c,collab live,mega,2
69dbb1f2410ee483faefbee04a13039c,hey cancun seeya dec 16 17 18 friends tix sale 8 30 10am pst wearefriend5xi wearefriend5tour wearefriend5cancun,mega,0
69dbb1f2410ee483faefbee04a13039c,good times get party tickets stream 6pm 12am pst subnation2018,mega,3
69dbb1f2410ee483faefbee04a13039c,thank horde sold las vegas last night w 10k strong,mega,0
69dbb1f2410ee483faefbee04a13039c,really,mega,1
69dbb1f2410ee483faefbee04a13039c,good thanks,mega,1
69dbb1f2410ee483faefbee04a13039c,hmmmm nye west coast,mega,0
6b9d302f2f18ed5eacbcc59f53a2fa2b,defeated luna quest record time played yet nftgame blockchaingame lunatics luna lvn nftcommunity defi gamefi,no influencer,1
6bf325565eeff0d73d4c1c31aabfcba9,requesting matic funds stakely faucet polygon blockchain request id 2g65fuhu privacy,no influencer,0
6bf325565eeff0d73d4c1c31aabfcba9,requesting matic funds stakely faucet polygon blockchain request id l1bad0kx privacy,no influencer,0
729eebc9e15bf95dd30b55d894c9799a,rt ultra giveaway 1x 1 sol declared minting date 5x wl enter 1 follow like 2 rt tag 5 friends 3 join discord,nano,1
729eebc9e15bf95dd30b55d894c9799a,rt sol giveaway wrapped_gift money_bag 150 2 5 sol 1 winners check_mark_button follow check_mark_button retweet amp like check_mark_button tag 3 friends police_car_light bon,nano,3
729eebc9e15bf95dd30b55d894c9799a,rt high_voltage flash giveaway high_voltage prize trophy 0 1 sol enter check_mark_button follow check_mark_button rt amp like check_mark_button tag 3 friends ends 14 hours high_voltage solananfts,nano,1
729eebc9e15bf95dd30b55d894c9799a,rt lucky person win 10 000 eth enter follow rt like drop wallet address,nano,1
729eebc9e15bf95dd30b55d894c9799a,rt high_voltage flash giveaway high_voltage prize trophy 3 sol 1 winner enter check_mark_button follow us check_mark_button rt amp like check_mark_button tag 3 friends ends,nano,2
729eebc9e15bf95dd30b55d894c9799a,high_voltage flash giveaway high_voltage prize trophy 3 sol 1 winner enter check_mark_button follow check_mark_button rt amp like check_mark_button tag 3 friends ends 4 hours high_voltage solananfts solanagiveaways solanagiveaway nftgiveaways,nano,1
729eebc9e15bf95dd30b55d894c9799a,rt bored drop eth address down_arrow retweet 40 winners,nano,1
729eebc9e15bf95dd30b55d894c9799a,rt party_popper keycap_2 keycap_0 keycap_0 keycap_0 keycap_0 sol giveaway party_popper trophy 500 5 sol 1 winner keycap_1 follow keycap_2 retweet ends 24 hours solana solanagivea,nano,1
729eebc9e15bf95dd30b55d894c9799a,rt high_voltage flash giveaway high_voltage prize trophy 3 sol 1 winner enter check_mark_button follow check_mark_button rt amp like check_mark_button tag 3 friends ends 4 h,nano,2
729eebc9e15bf95dd30b55d894c9799a,rt wrapped_gift mega giveaway wrapped_gift prizes trophy 100 sol trophy 5x nft worth 100 must keycap_1 follow amp keycap_2 like,nano,2
72dd8dd2f83ba3e8ba2c613653379605,think bitcoin remain standard course stay alone coins coming natural process says like dot com bubble 99 9 gone,mega,1
72dd8dd2f83ba3e8ba2c613653379605,senator pat toomey blames gary gensler sec failing head turmoil taking crypto firms months cautioning agency paternalistic investor protection rules reports,mega,1
72dd8dd2f83ba3e8ba2c613653379605,close day entertainment head sport court test skills win prizes eat lonesome dove catch live music bob moses amp aluna head metagala,mega,0
72dd8dd2f83ba3e8ba2c613653379605,hacker personality shined jokester enjoys spotlight offering movie recommendations waxing philosophical german existentialism watch new episode coindesk breaks,mega,2
72dd8dd2f83ba3e8ba2c613653379605,live ukraine tech community amid war community crypto goes ukraine poland speak jan keil fundraising platform whitepay ceo gleb udovychenko watch,mega,1
72dd8dd2f83ba3e8ba2c613653379605,balance preventing misuse technology bad actors preserving privacy everyone else looks crypto industry response news alexey pertsev arrested work,mega,2
72dd8dd2f83ba3e8ba2c613653379605,less two years shiba inu shib amassed one million followers become top 20 crypto project everything need know,mega,0
72dd8dd2f83ba3e8ba2c613653379605,hiring team blockchain experts capitalize move decentralized web 3 applications,mega,2
72dd8dd2f83ba3e8ba2c613653379605,new based defi app raised 5 million bid expand yield aggregation crypto lending products reports,mega,3
72dd8dd2f83ba3e8ba2c613653379605,dalian commodity exchange paid fees dalian liangyun group storage transportation marking first use kind digital yuan reports,mega,1
750aba76c971350810ebe369f8ae0b7a,money_bag awards credited within 1 week,mega,0
787ad6a075042caeb746621efdbdcd85,halo web3 free play today want earn sol playing fast paced online fps definitely worth shot collision winking_face read full analysis,micro,1
787ad6a075042caeb746621efdbdcd85,rainbow bringing community solcool year huge nft campaigns partnering many top tier solana projects one largest gaming guilds sol ecosystem ancient8 honorably hosts special event galaxy backhand_index_pointing_down,micro,1
787ad6a075042caeb746621efdbdcd85,7 aug 31 10 000 aurorian nfts sold 3s 5 sol current floor price around 37 sol jun 29 shows aurory attracting significant interest game even released,micro,2
787ad6a075042caeb746621efdbdcd85,congratulation successful launch cbt volume already surpassed eth fire shout scholars journey begun wagmi,micro,2
787ad6a075042caeb746621efdbdcd85,5 collection 11 111 genesis nyan nfts minted nov 8 2021 3 sol current floor price 8 77 sol return 2 92 times mint price total volume sits 53 5k sol dollar_banknote nftdrops nftsales nftcommumity nft metaverse metaversenft,micro,0
78bd3bf2d4245f31ca82e4b748eb8847,rt top parachains number holders polkadot let see protocols accumulating trust,micro,2
794fa4ae5ee04ffc401c1981be40a5b5,rt 2022 canada officially arrived world stage china iran condemning canada gross h,macro,2
794fa4ae5ee04ffc401c1981be40a5b5,western medecine art keeping sick keeping making payments holistic medecine art understanding body natural ability heal almost cost,macro,0
794fa4ae5ee04ffc401c1981be40a5b5,rt instead solving spam impersonators decided shadowban account,macro,3
794fa4ae5ee04ffc401c1981be40a5b5,rt breaking el salvador bought 410 bitcoin el_salvador,macro,1
794fa4ae5ee04ffc401c1981be40a5b5,gas prices car smiling_face_with_smiling_eyes electric bike,macro,1
794fa4ae5ee04ffc401c1981be40a5b5,face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,macro,0
794fa4ae5ee04ffc401c1981be40a5b5,great fun making track artist hear,macro,0
794fa4ae5ee04ffc401c1981be40a5b5,result producing music 1st 2 weeks us crazy dreams come true wan na know read outperformance part blog gt,macro,0
7b40160e66771ab4762fed50d24ac35d,rt 2000 usdt 2 winners money_with_wings rocket rt follow amp done bell backhand_index_pointing_down,micro,1
7b6f2b51b08558e7aae334a806920107,rt police_car_light giveaway alert police_car_light 11 adapunkz 11 winners trophy rules star retweet star tag fellow punk star follow amp shoutout,no influencer,2
7f126542cda1a312b08f1b2ea82f3642,cool innovative project price 0 1 sol supply 4200 alarm_clock alarm_clock,no influencer,1
84993708d20e2dffb5807b6b510624f0,anatol lieven anyone expresses admiration anymore putin intelligence crazy frankly used admire savvy operator clearly done ukraine proves recklesness foolishness incapacity listen intelligence advice,macro,0
84993708d20e2dffb5807b6b510624f0,meanwhile turkish mfa issue statement english bucha massacre,macro,0
84993708d20e2dffb5807b6b510624f0,official turkish media turkey leftist opposition far either directly quietly supporting russian position outright pro putin obviously simply ignore anti russian news amp disseminate sputnik sourced propaganda day amp,macro,0
84993708d20e2dffb5807b6b510624f0,ex ny mayor giuliani facing inquiry possible turkey lobbying digging 2017 21 trump amp erdogan lobbying dealings,macro,1
84993708d20e2dffb5807b6b510624f0,zelensky erdoğan make choice truth ukraine,macro,0
84993708d20e2dffb5807b6b510624f0,rt akp spokesman turkish football federation president booed football match fans adana demirspor traditionally lef,macro,1
84993708d20e2dffb5807b6b510624f0,rt red_triangle_pointed_down prime minister iraqi kurdistan masrour barzani condemned murder seven members kurdish family turkey,macro,1
84993708d20e2dffb5807b6b510624f0,rt canada joined australia new zealand britain united states diplomatic boycott winter olympics beijing,macro,1
84993708d20e2dffb5807b6b510624f0,turkish greek authorities find common ground arresting sevan nişanyan nişanyan deported turkey go back prison,macro,0
84993708d20e2dffb5807b6b510624f0,one rare photos resignation former finance min albayrak seen newly appointed turkish finance minister,macro,0
89175626a312db4e3988f714b1497ac7,rt every day miners selling around 20 million usd eth every single day sept 15th goes away get,nano,1
892329d79b72cbf55b8533ca71b28326,supportthetroops united_states,macro,0
892329d79b72cbf55b8533ca71b28326,got ta get bowl man even enjoy days think putting work,macro,0
892329d79b72cbf55b8533ca71b28326,jarrius peace victory_hand_medium dark_skin_tone face_with_tears_of_joy face_with_tears_of_joy,macro,0
892329d79b72cbf55b8533ca71b28326,rt living best life shirt toss mentioned love,macro,3
892329d79b72cbf55b8533ca71b28326,wassup wit back pay,macro,1
8ba8b37c646a965c8de4ffcd7598572c,wait egld conference 3rd november count rocket,no influencer,0
8ba8b37c646a965c8de4ffcd7598572c,wow egld available guardarian eu licensed fiat gateway bank credit_card,no influencer,0
8c43bc7498c69a3678cf7b4853014351,tvl 2 91 billion usd market cap 12 billion context would put fair value uni around 78 00usd per token,micro,1
8c43bc7498c69a3678cf7b4853014351,rt key points hip69 1 launching lord roz subdao 2 introducing roz token 3 inverse wealth token distribution 4 ho,micro,1
8c43bc7498c69a3678cf7b4853014351,bop missed hnt next one,micro,1
8c43bc7498c69a3678cf7b4853014351,beginning may spark one biggest senergies blockchain space helium boringprotocol hnt bop,micro,0
8c43bc7498c69a3678cf7b4853014351,predict ethereum2 launches gas prices come many eth nfts go parabolic,micro,0
8c43bc7498c69a3678cf7b4853014351,bop looking follow footsteps hnt main difference helium 1 5 bil market cap boring protocol sits 8 million means strong buy first_quarter_moon_face,micro,0
8c43bc7498c69a3678cf7b4853014351,7 falco ever exist sol metaverse solice genesis 716,micro,0
8c43bc7498c69a3678cf7b4853014351,2 years price solana gone 68 33 yet everyone complaining drop rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing crypto would happen sol,micro,0
8c43bc7498c69a3678cf7b4853014351,wonder many traditional stock investors even know luna,micro,2
91d718ddeb59cfd16fb7058758a94d87,rt heard friend crypto tax accountant client approx 2m luna earnings swapped ust clos,micro,1
91d718ddeb59cfd16fb7058758a94d87,rt warning free nft giveaway recycling_symbol retweet follow tag 3 friends toronto icons nft collection journey mind b,micro,1
91d718ddeb59cfd16fb7058758a94d87,logged osmosis min ago realized staking luna literally forgot worth less 1 okay still grateful wild ride nfts win lose,micro,0
91d718ddeb59cfd16fb7058758a94d87,sure degen gambler us want buy luna,micro,0
91d718ddeb59cfd16fb7058758a94d87,looks like made great investment still staking whose still,micro,0
91d718ddeb59cfd16fb7058758a94d87,actually loaded ape bought cottage airbnb property happy decision diversified investment risk management,micro,1
91d718ddeb59cfd16fb7058758a94d87,rt four years ago research analyst terra luna deal came across desk,micro,2
91d718ddeb59cfd16fb7058758a94d87,ada,micro,1
91d718ddeb59cfd16fb7058758a94d87,luna definitely less millionaire lol,micro,1
92eb6f1f295ca6ad74e3aee02b9f144d,grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat,macro,0
92eb6f1f295ca6ad74e3aee02b9f144d,less 50 mins,macro,0
92eb6f1f295ca6ad74e3aee02b9f144d,rt 20 60 minutes join tg rt follow,macro,2
92eb6f1f295ca6ad74e3aee02b9f144d,wins today,macro,0
92eb6f1f295ca6ad74e3aee02b9f144d,75,macro,0
92eb6f1f295ca6ad74e3aee02b9f144d,people defend name around loyal friends could ever get,macro,0
92eb6f1f295ca6ad74e3aee02b9f144d,cheers wasted ignored unappreciated efforts,macro,0
92eb6f1f295ca6ad74e3aee02b9f144d,pray wait trust god timing,macro,0
95b6f482041b5d683321aa3761f28c9d,best project 3rcqxzrzlshwhk5wblamutrga61suufvndenm2gktjtq sol solana solanaairdrop nft,no influencer,6
95b6f482041b5d683321aa3761f28c9d,best project 3rcqxzrzlshwhk5wblamutrga61suufvndenm2gktjtq sol solana solanaairdrop,no influencer,6
95b6f482041b5d683321aa3761f28c9d,best project 3rcqxzrzlshwhk5wblamutrga61suufvndenm2gktjtq airdrop airdrops solana sgf sol,no influencer,6
95b6f482041b5d683321aa3761f28c9d,best project 3rcqxzrzlshwhk5wblamutrga61suufvndenm2gktjtq sol solana solanaairdrop airdrops,no influencer,6
95b6f482041b5d683321aa3761f28c9d,best project sol airdrop,no influencer,6
